,start_hour,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,trip_duration,gender,time_of_day
11450,12,40.71729,-73.996375,40.72743423,-73.99379025,437,2,Mid-day& Afternoon
11451,16,40.71754834,-74.01322069,40.68940747,-73.96885458,491,1,Evening and night
11452,20,40.70255088,-73.98940236,40.69165183,-73.9999786,1838,2,Evening and night
11453,10,40.72467721,-73.98783413,40.749156,-73.9916,1054,1,Mid-day& Afternoon
11454,15,40.69236178,-73.98631746,40.73401143,-74.00293877,912,1,Mid-day& Afternoon
11455,12,40.744219,-73.97121214,40.74290902,-73.97706058,426,2,Mid-day& Afternoon
11456,19,40.75645824,-73.99372222,40.73038599,-74.00214988,1235,1,Evening and night
11457,12,40.739323,-74.008119,40.74238787,-73.99726235,868,2,Mid-day& Afternoon
11458,11,40.72228087,-73.97668709,40.7403432,-73.98955109,1467,2,Mid-day& Afternoon
11459,7,40.76095756,-73.96724467,40.74765947,-73.98490707,955,1,Morning hours
11460,15,40.73028666,-73.9907647,40.7489006,-73.97604882,899,2,Mid-day& Afternoon
11461,11,40.69221589,-73.9842844,40.70224,-73.982578,466,1,Mid-day& Afternoon
11462,12,40.70255065,-74.0127234,40.70834698,-74.01713445,337,1,Mid-day& Afternoon
11463,8,40.736502,-73.97809472,40.76269882,-73.99301222,1325,1,Mid-day& Afternoon
11464,20,40.75797322,-73.96603308,40.7208736,-73.98085795,1226,1,Evening and night
11465,23,40.76584941,-73.98690506,40.73454567,-73.99074142,1118,1,Evening and night
11466,11,40.7218158,-73.99720307,40.74173969,-73.99415556,1323,2,Mid-day& Afternoon
11467,22,40.74147286,-73.98320928,40.75513557,-73.98658032,495,1,Evening and night
11468,18,40.7047177,-74.00926027,40.7262807,-73.98978041,1402,1,Evening and night
11469,16,40.72043411,-74.01020609,40.71336124,-74.00937622,257,1,Evening and night
11470,8,40.735238,-74.000271,40.7403432,-73.98955109,568,1,Mid-day& Afternoon
11471,20,40.71427487,-73.98990025,40.71427487,-73.98990025,70,2,Evening and night
11472,10,40.71117444,-73.99682619,40.74780373,-73.9734419,1803,1,Mid-day& Afternoon
11473,11,40.73224119,-74.00026394,40.72955361,-73.98057249,1037,1,Mid-day& Afternoon
11474,18,40.74173969,-73.99415556,40.70955958,-74.00653609,1406,1,Evening and night
11475,17,40.75019995,-73.99093085,40.76095756,-73.96724467,1581,2,Evening and night
11476,19,40.7423543,-73.98915076,40.735238,-74.000271,822,1,Evening and night
11477,14,40.72743423,-73.99379025,40.7218158,-73.99720307,251,1,Mid-day& Afternoon
11478,15,40.770513,-73.988038,40.7500727,-73.99839279,705,1,Mid-day& Afternoon
11479,17,40.752062307,-73.9816324043,40.74487634,-73.99529885,519,2,Evening and night
11480,9,40.7284186,-73.98713956,40.7218158,-73.99720307,400,1,Mid-day& Afternoon
11481,12,40.72453734,-73.98185424,40.76019252,-73.9912551,1438,2,Mid-day& Afternoon
11482,7,40.68981035,-73.97493121,40.689888,-73.981013,124,1,Morning hours
11483,19,40.74734825,-73.99723551,40.73524276,-73.98758561,609,1,Evening and night
11484,18,40.70355377,-74.00670227,40.71939226,-74.00247214,483,1,Evening and night
11485,9,40.76228826,-73.98336183,40.76064679,-73.98442659,88,1,Mid-day& Afternoon
11486,20,40.76461837,-73.98789473,40.770513,-73.988038,361,2,Evening and night
11487,13,40.73454567,-73.99074142,40.73649403,-73.99704374,194,1,Mid-day& Afternoon
11488,18,40.74734825,-73.99723551,40.7381765,-73.97738662,614,1,Evening and night
11489,11,40.739323,-74.008119,40.7606597,-73.98042047,1441,1,Mid-day& Afternoon
11490,13,40.70569254,-74.01677685,40.7153379,-74.01658354,477,1,Mid-day& Afternoon
11491,22,40.76019252,-73.9912551,40.75645824,-73.99372222,174,1,Evening and night
11492,19,40.739323,-74.008119,40.72043411,-74.01020609,931,2,Evening and night
11493,13,40.73291553,-74.00711384,40.70251526,-74.01427023,1242,1,Mid-day& Afternoon
11494,8,40.70706456,-74.00731853,40.7218158,-73.99720307,510,1,Mid-day& Afternoon
11495,13,40.73261787,-73.99158043,40.75714758,-73.97207836,390,1,Mid-day& Afternoon
11496,17,40.72502876,-73.99069656,40.7390169121,-74.0026376103,644,1,Evening and night
11497,6,40.71450451,-74.00562789,40.73261787,-73.99158043,709,2,Morning hours
11498,12,40.76340613,-73.97722479,40.75795248,-73.97787642,298,1,Mid-day& Afternoon
11499,16,40.72955361,-73.98057249,40.73223272,-73.98889957,305,1,Evening and night
11500,18,40.74195138,-74.00803013,40.73221853,-73.98165557,1061,2,Evening and night
11501,6,40.76030096,-73.99884222,40.73172428,-74.00674436,863,1,Morning hours
11502,18,40.7457121,-73.98194829,40.74025878,-73.98409214,241,2,Evening and night
11503,20,40.73454567,-73.99074142,40.7218158,-73.99720307,662,1,Evening and night
11504,16,40.76064679,-73.98442659,40.7262807,-73.98978041,2173,1,Evening and night
11505,9,40.75660359,-73.9979009,40.7457121,-73.98194829,1012,1,Mid-day& Afternoon
11506,22,40.76019252,-73.9912551,40.74475148,-73.99915362,476,1,Evening and night
11507,12,40.73028666,-73.9907647,40.72679454,-73.99695094,302,1,Mid-day& Afternoon
11508,12,40.7606597,-73.98042047,40.76009437,-73.99461843,565,1,Mid-day& Afternoon
11509,16,40.71911552,-74.00666661,40.74177603,-74.00149746,906,2,Evening and night
11510,15,40.71542197,-74.01121978,40.76030096,-73.99884222,1238,1,Mid-day& Afternoon
11511,13,40.75323098,-73.97032517,40.75640548,-73.9900262,873,1,Mid-day& Afternoon
11512,12,40.71910537,-73.99973337,40.73028666,-73.9907647,327,1,Mid-day& Afternoon
11513,8,40.72467721,-73.98783413,40.75097711,-73.98765428,1039,1,Mid-day& Afternoon
11514,13,40.7643971,-73.97371465,40.76915505,-73.98191841,339,1,Mid-day& Afternoon
11515,10,40.75001986,-73.96905301,40.72317958,-73.99480012,1505,2,Mid-day& Afternoon
11516,1,40.68940747,-73.96885458,40.70827295,-73.96834101,783,1,Morning hours
11517,18,40.73221853,-73.98165557,40.74315566,-73.97434726,502,1,Evening and night
11518,6,40.75645824,-73.99372222,40.73047747,-73.99906065,1109,1,Morning hours
11519,20,40.74765947,-73.98490707,40.73401143,-74.00293877,665,1,Evening and night
11520,17,40.71076228,-73.99400398,40.70905623,-74.01043382,504,1,Evening and night
11521,23,40.69236178,-73.98631746,40.73726186,-73.99238967,441,1,Evening and night
11522,16,40.72710258,-74.00297088,40.72453734,-73.98185424,910,2,Evening and night
11523,22,40.7500727,-73.99839279,40.72317958,-73.99480012,993,1,Evening and night
11524,18,40.736502,-73.97809472,40.71534825,-73.96024116,910,2,Evening and night
11525,20,40.75038009,-73.98338988,40.73704984,-73.99009296,616,1,Evening and night
11526,16,40.71748752,-74.0104554,40.73532427,-73.99800419,934,1,Evening and night
11527,12,40.68691865,-73.976682,40.746745,-74.007756,732,1,Mid-day& Afternoon
11528,18,40.73649403,-73.99704374,40.73331967,-73.99510132,235,1,Evening and night
11529,19,40.748238,-73.978311,40.7405826,-74.00550867,890,1,Evening and night
11530,10,40.72779126,-73.98564945,40.75172632,-73.98753523,563,1,Mid-day& Afternoon
11531,20,40.736502,-73.97809472,40.7208736,-73.98085795,601,1,Evening and night
11532,18,40.73524276,-73.98758561,40.76915505,-73.98191841,209,1,Evening and night
11533,16,40.72710258,-74.00297088,40.72955361,-73.98057249,909,1,Evening and night
11534,17,40.71870987,-74.0090009,40.73524276,-73.98758561,1003,1,Evening and night
11535,7,40.68807003,-73.98410637,40.734232,-73.986923,1897,2,Morning hours
11536,22,40.71534825,-73.96024116,40.68317813,-73.9659641,961,1,Evening and night
11537,12,40.74238787,-73.99726235,40.73587678,-73.98205027,450,1,Mid-day& Afternoon
11538,15,40.73704984,-73.99009296,40.73454567,-73.99074142,204,1,Mid-day& Afternoon
11539,15,40.73401143,-74.00293877,40.75188406,-73.97770164,597,1,Mid-day& Afternoon
11540,9,40.72082834,-73.97793172,40.73047747,-73.99906065,600,1,Mid-day& Afternoon
11541,6,40.7575699,-73.99098507,40.72066442,-73.98517977,1382,1,Morning hours
11542,20,40.72019576,-73.98997825,40.72066442,-73.98517977,202,1,Evening and night
11543,19,40.73047747,-73.99906065,40.74238787,-73.99726235,776,2,Evening and night
11544,18,40.73291553,-74.00711384,40.72405549,-74.00965965,353,2,Evening and night
11545,9,40.75929124,-73.98859651,40.76095756,-73.96724467,1314,2,Mid-day& Afternoon
11546,12,40.71743998,-74.00583475,40.7390169121,-74.0026376103,2697,1,Mid-day& Afternoon
11547,10,40.71427487,-73.98990025,40.7208736,-73.98085795,271,1,Mid-day& Afternoon
11548,8,40.752062307,-73.9816324043,40.75934501,-73.96759673,496,1,Mid-day& Afternoon
11549,19,40.69760127,-73.99344559,40.70037867,-73.99548059,130,1,Evening and night
11550,15,40.73028666,-73.9907647,40.74854862,-73.98808416,160,1,Mid-day& Afternoon
11551,20,40.70823502,-74.00530063,40.72019576,-73.98997825,738,2,Evening and night
11552,12,40.73492695,-73.99200509,40.74206539,-74.00443172,485,2,Mid-day& Afternoon
11553,7,40.74487634,-73.99529885,40.7423543,-73.98915076,186,1,Morning hours
11554,15,40.73401143,-74.00293877,40.700469,-73.991454,1905,1,Mid-day& Afternoon
11555,7,40.75645824,-73.99372222,40.749717753,-74.002950346,495,2,Morning hours
11556,9,40.75640548,-73.9900262,40.752062307,-73.9816324043,392,1,Mid-day& Afternoon
11557,15,40.73049393,-73.9957214,40.72779126,-73.98564945,587,1,Mid-day& Afternoon
11558,9,40.73935542,-73.99931783,40.74395411,-73.99144871,509,2,Mid-day& Afternoon
11559,14,40.76020258,-73.96478473,40.74691959,-74.00451887,1977,2,Mid-day& Afternoon
11560,19,40.71273266,-74.0046073,40.68926942,-73.98912867,881,1,Evening and night
11561,18,40.7652654,-73.98192338,40.72405549,-74.00965965,1815,1,Evening and night
11562,7,40.71117416,-74.00016545,40.71534825,-73.96024116,995,1,Morning hours
11563,19,40.722055,-73.989111,40.72779126,-73.98564945,290,2,Evening and night
11564,16,40.71911552,-74.00666661,40.7361967,-74.00859207,647,1,Evening and night
11565,12,40.73971301,-73.99456405,40.73047309,-73.98672378,606,1,Mid-day& Afternoon
11566,18,40.71450451,-74.00562789,40.76030096,-73.99884222,1783,2,Evening and night
11567,8,40.70823502,-74.00530063,40.71870987,-74.0090009,497,1,Mid-day& Afternoon
11568,20,40.73221853,-73.98165557,40.73221853,-73.98165557,1156,1,Evening and night
11569,14,40.75022392,-73.97121414,40.74444921,-73.98303529,727,1,Mid-day& Afternoon
11570,14,40.71605866,-73.99190759,40.69236178,-73.98631746,394,1,Mid-day& Afternoon
11571,15,40.73492695,-73.99200509,40.71911552,-74.00666661,722,1,Mid-day& Afternoon
11572,1,40.72110063,-73.9919254,40.72453734,-73.98185424,302,1,Morning hours
11573,15,40.73535398,-74.00483091,40.770513,-73.988038,1580,1,Mid-day& Afternoon
11574,17,40.73524276,-73.98758561,40.73221853,-73.98165557,248,1,Evening and night
11575,12,40.72953837,-73.98426726,40.75640548,-73.9900262,1121,1,Mid-day& Afternoon
11576,9,40.75172632,-73.98753523,40.7454973,-74.00197139,320,1,Mid-day& Afternoon
11577,20,40.71542197,-74.01121978,40.72362738,-73.99949601,1056,1,Evening and night
11578,19,40.71336124,-74.00937622,40.74147286,-73.98320928,502,2,Evening and night
11579,16,40.72299208,-73.97995466,40.71219906,-73.97948148,1222,2,Evening and night
11580,11,40.72165481,-74.00234737,40.70706456,-74.00731853,1056,1,Mid-day& Afternoon
11581,20,40.76370739,-73.9851615,40.722055,-73.989111,928,1,Evening and night
11582,19,40.71939226,-74.00247214,40.71602118,-73.99974372,196,2,Evening and night
11583,18,40.73704984,-73.99009296,40.746745,-74.007756,905,1,Evening and night
11584,17,40.7014851,-73.98656928,40.69986937,-73.98271933,188,1,Evening and night
11585,16,40.76695317,-73.98169333,40.75992262,-73.97648516,422,2,Evening and night
11586,8,40.71754834,-74.01322069,40.70463334,-74.01361706,593,1,Mid-day& Afternoon
11587,19,40.74734825,-73.99723551,40.75044999,-73.99481051,172,2,Evening and night
11588,21,40.7361967,-74.00859207,40.739323,-74.008119,2623,1,Evening and night
11589,21,40.76009437,-73.99461843,40.7606597,-73.98042047,553,1,Evening and night
11590,13,40.73704984,-73.99009296,40.7457121,-73.98194829,505,1,Mid-day& Afternoon
11591,15,40.73704984,-73.99009296,40.73704984,-73.99009296,1733,2,Mid-day& Afternoon
11592,11,40.76269882,-73.99301222,40.73049393,-73.9957214,913,2,Mid-day& Afternoon
11593,14,40.72779126,-73.98564945,40.73535398,-74.00483091,928,1,Mid-day& Afternoon
11594,8,40.69788349,-73.97350332,40.73047747,-73.99906065,1411,1,Mid-day& Afternoon
11595,15,40.76669671,-73.99061728,40.76727216,-73.99392888,93,1,Mid-day& Afternoon
11596,11,40.7153379,-74.01658354,40.75645824,-73.99372222,2130,2,Mid-day& Afternoon
11597,8,40.746647,-73.993915,40.73587678,-73.98205027,514,1,Mid-day& Afternoon
11598,15,40.70569254,-74.01677685,40.7403432,-73.98955109,2102,1,Mid-day& Afternoon
11599,7,40.75019995,-73.99093085,40.7489006,-73.97604882,578,1,Morning hours
11600,16,40.74444921,-73.98303529,40.75149263,-73.97798848,262,1,Evening and night
11601,18,40.73401143,-74.00293877,40.73649403,-73.99704374,238,2,Evening and night
11602,19,40.71754834,-74.01322069,40.71911552,-74.00666661,455,2,Evening and night
11603,10,40.73935542,-73.99931783,40.7361967,-74.00859207,331,1,Mid-day& Afternoon
11604,17,40.75038009,-73.98338988,40.7652654,-73.98192338,677,1,Evening and night
11605,18,40.74734825,-73.99723551,40.749717753,-74.002950346,275,1,Evening and night
11606,19,40.75019995,-73.99093085,40.76344058,-73.98268129,762,1,Evening and night
11607,16,40.744219,-73.97121214,40.71076228,-73.99400398,1789,2,Evening and night
11608,23,40.69986937,-73.98271933,40.689888,-73.981013,390,1,Evening and night
11609,17,40.71743998,-74.00583475,40.71542197,-74.01121978,242,1,Evening and night
11610,17,40.73912601,-73.97973776,40.72502876,-73.99069656,740,2,Evening and night
11611,14,40.7457121,-73.98194829,40.74395411,-73.99144871,278,1,Mid-day& Afternoon
11612,15,40.71754834,-74.01322069,40.71743998,-74.00583475,521,1,Mid-day& Afternoon
11613,13,40.73704984,-73.99009296,40.75188406,-73.97770164,793,2,Mid-day& Afternoon
11614,13,40.7462009,-73.98855723,40.75527307,-73.98316936,676,1,Mid-day& Afternoon
11615,21,40.69331716,-73.95381995,40.68691865,-73.976682,740,2,Evening and night
11616,15,40.76695317,-73.98169333,40.76695317,-73.98169333,2697,1,Mid-day& Afternoon
11617,12,40.7451677,-73.98683077,40.7451677,-73.98683077,432,2,Mid-day& Afternoon
11618,18,40.71427487,-73.98990025,40.71219906,-73.97948148,1124,1,Evening and night
11619,17,40.739323,-74.008119,40.73047309,-73.98672378,914,1,Evening and night
11620,10,40.69246277,-73.98963911,40.693261,-73.968896,778,1,Mid-day& Afternoon
11621,17,40.72229346,-73.99147535,40.73047309,-73.98672378,342,1,Evening and night
11622,12,40.74334935,-74.00681753,40.72679454,-73.99695094,746,1,Mid-day& Afternoon
11623,7,40.73649403,-73.99704374,40.73532427,-73.99800419,734,1,Morning hours
11624,10,40.71559509,-73.9870295,40.687979,-73.978474,1491,2,Mid-day& Afternoon
11625,15,40.72217444,-73.98368779,40.72679454,-73.99695094,413,1,Mid-day& Afternoon
11626,0,40.76019252,-73.9912551,40.748238,-73.978311,822,1,Morning hours
11627,7,40.744219,-73.97121214,40.73726186,-73.99238967,704,2,Morning hours
11628,14,40.75255434,-73.97282625,40.74780373,-73.9734419,153,2,Mid-day& Afternoon
11629,17,40.7462009,-73.98855723,40.73401143,-74.00293877,815,2,Evening and night
11630,19,40.74394314,-73.97966069,40.7361967,-74.00859207,1162,1,Evening and night
11631,21,40.7462009,-73.98855723,40.71743998,-74.00583475,1078,1,Evening and night
11632,8,40.69236178,-73.98631746,40.71754834,-74.01322069,944,2,Mid-day& Afternoon
11633,6,40.75513557,-73.98658032,40.7606597,-73.98042047,395,1,Morning hours
11634,7,40.7462009,-73.98855723,40.768254,-73.988639,610,1,Morning hours
11635,9,40.73624527,-73.98473765,40.74238787,-73.99726235,738,2,Mid-day& Afternoon
11636,19,40.69236178,-73.98631746,40.68926942,-73.98912867,257,1,Evening and night
11637,14,40.73401143,-74.00293877,40.74177603,-74.00149746,446,1,Mid-day& Afternoon
11638,16,40.72217444,-73.98368779,40.72679454,-73.99695094,419,2,Evening and night
11639,13,40.746745,-74.007756,40.72317958,-73.99480012,1147,1,Mid-day& Afternoon
11640,19,40.70834698,-74.01713445,40.73535398,-74.00483091,980,1,Evening and night
11641,10,40.687979,-73.978474,40.72938685,-73.97772429,2697,1,Mid-day& Afternoon
11642,6,40.75849116,-73.95920622,40.75797322,-73.96603308,215,1,Morning hours
11643,7,40.75527307,-73.98316936,40.75320159,-73.9779874,388,1,Morning hours
11644,9,40.71754834,-74.01322069,40.689888,-73.981013,2697,1,Mid-day& Afternoon
11645,20,40.73047309,-73.98672378,40.75645824,-73.99372222,1336,1,Evening and night
11646,15,40.76340613,-73.97722479,40.76030096,-73.99884222,1006,1,Mid-day& Afternoon
11647,18,40.69178232,-73.97372989,40.689888,-73.981013,1278,1,Evening and night
11648,8,40.68223166,-73.9614583,40.7047177,-74.00926027,1758,1,Mid-day& Afternoon
11649,14,40.72043411,-74.01020609,40.711512,-74.015756,463,1,Mid-day& Afternoon
11650,16,40.73704984,-73.99009296,40.72453734,-73.98185424,694,1,Evening and night
11651,14,40.70224,-73.982578,40.69246277,-73.98963911,525,1,Mid-day& Afternoon
11652,15,40.72953837,-73.98426726,40.7262807,-73.98978041,1700,1,Mid-day& Afternoon
11653,8,40.68317813,-73.9659641,40.69610226,-73.96751037,410,1,Mid-day& Afternoon
11654,18,40.73047747,-73.99906065,40.73492695,-73.99200509,214,1,Evening and night
11655,7,40.75510267,-73.97498696,40.761628,-73.972924,223,1,Morning hours
11656,9,40.74177603,-74.00149746,40.73971301,-73.99456405,323,1,Mid-day& Afternoon
11657,17,40.72953837,-73.98426726,40.76915505,-73.98191841,492,1,Evening and night
11658,19,40.73971301,-73.99456405,40.751396,-74.005226,324,1,Evening and night
11659,18,40.73226398,-73.99852205,40.75934501,-73.96759673,1552,2,Evening and night
11660,21,40.73172428,-74.00674436,40.768254,-73.988639,1259,1,Evening and night
11661,18,40.7457121,-73.98194829,40.749156,-73.9916,306,1,Evening and night
11662,19,40.73028666,-73.9907647,40.68807003,-73.98410637,2291,1,Evening and night
11663,11,40.71754834,-74.01322069,40.75660359,-73.9979009,1242,1,Mid-day& Afternoon
11664,23,40.75500254,-73.98014437,40.76095756,-73.96724467,401,1,Evening and night
11665,8,40.76370739,-73.9851615,40.76695317,-73.98169333,297,1,Mid-day& Afternoon
11666,15,40.72955361,-73.98057249,40.73028666,-73.9907647,668,1,Mid-day& Afternoon
11667,6,40.69327018,-73.97703874,40.69196566,-73.9813018,251,2,Morning hours
11668,20,40.73543934,-73.99453948,40.693261,-73.968896,347,1,Evening and night
11669,9,40.72679454,-73.99695094,40.74854862,-73.98808416,359,2,Mid-day& Afternoon
11670,18,40.75149263,-73.97798848,40.73028666,-73.9907647,1000,1,Evening and night
11671,9,40.71336124,-74.00937622,40.71625008,-74.0091059,308,1,Mid-day& Afternoon
11672,18,40.70463334,-74.01361706,40.70569254,-74.01677685,154,1,Evening and night
11673,18,40.72779126,-73.98564945,40.72779126,-73.98564945,91,1,Evening and night
11674,9,40.68764484,-73.96968902,40.68382604,-73.97632328,270,1,Mid-day& Afternoon
11675,13,40.7462009,-73.98855723,40.74144387,-73.97536082,459,1,Mid-day& Afternoon
11676,14,40.74147286,-73.98320928,40.746647,-73.993915,2697,2,Mid-day& Afternoon
11677,9,40.71748752,-74.0104554,40.72185379,-74.00771779,224,1,Mid-day& Afternoon
11678,17,40.72679454,-73.99695094,40.73401143,-74.00293877,643,1,Evening and night
11679,15,40.75320159,-73.9779874,40.7390169121,-74.0026376103,1088,1,Mid-day& Afternoon
11680,17,40.7405826,-74.00550867,40.72938685,-73.97772429,722,1,Evening and night
11681,12,40.756014,-73.967416,40.75849116,-73.95920622,286,1,Mid-day& Afternoon
11682,22,40.71173107,-73.99193043,40.71559509,-73.9870295,597,1,Evening and night
11683,15,40.75527307,-73.98316936,40.74345335,-74.00004031,134,1,Mid-day& Afternoon
11684,18,40.735238,-74.000271,40.74290902,-73.97706058,317,1,Evening and night
11685,17,40.73492695,-73.99200509,40.73704984,-73.99009296,699,1,Evening and night
11686,8,40.71285887,-73.96590294,40.71534825,-73.96024116,182,1,Mid-day& Afternoon
11687,14,40.76269882,-73.99301222,40.76019252,-73.9912551,426,1,Mid-day& Afternoon
11688,10,40.72953837,-73.98426726,40.734232,-73.986923,372,2,Mid-day& Afternoon
11689,19,40.71926081,-73.98178024,40.710451,-73.960876,596,1,Evening and night
11690,11,40.69327018,-73.97703874,40.69178232,-73.97372989,1116,1,Mid-day& Afternoon
11691,17,40.76095756,-73.96724467,40.73221853,-73.98165557,1143,2,Evening and night
11692,6,40.73454567,-73.99074142,40.70717936,-74.00887308,781,1,Morning hours
11693,16,40.71173107,-73.99193043,40.71291224,-74.01020234,623,1,Evening and night
11694,22,40.73532427,-73.99800419,40.74394314,-73.97966069,772,2,Evening and night
11695,7,40.73028666,-73.9907647,40.72317958,-73.99480012,572,2,Morning hours
11696,15,40.73649403,-73.99704374,40.72165481,-74.00234737,785,1,Mid-day& Afternoon
11697,18,40.75019995,-73.99093085,40.73047747,-73.99906065,770,2,Evening and night
11698,7,40.7568001,-73.98291153,40.76019252,-73.9912551,317,1,Morning hours
11699,13,40.74334935,-74.00681753,40.76087502,-74.00277668,1167,1,Mid-day& Afternoon
11700,20,40.7381765,-73.97738662,40.73454567,-73.99074142,739,1,Evening and night
11701,15,40.72743423,-73.99379025,40.74487634,-73.99529885,1005,1,Mid-day& Afternoon
11702,6,40.75044999,-73.99481051,40.75513557,-73.98658032,582,2,Morning hours
11703,12,40.73224119,-74.00026394,40.73649403,-73.99704374,225,1,Mid-day& Afternoon
11704,18,40.69236178,-73.98631746,40.72019576,-73.98997825,402,1,Evening and night
11705,13,40.73704984,-73.99009296,40.72710258,-74.00297088,526,2,Mid-day& Afternoon
11706,10,40.752062307,-73.9816324043,40.7451677,-73.98683077,271,1,Mid-day& Afternoon
11707,9,40.7158155,-73.99422366,40.71076228,-73.99400398,239,1,Mid-day& Afternoon
11708,9,40.73221853,-73.98165557,40.72243797,-74.00566443,986,1,Mid-day& Afternoon
11709,13,40.69246277,-73.98963911,40.68223166,-73.9614583,792,1,Mid-day& Afternoon
11710,7,40.74780373,-73.9734419,40.75828065,-73.97069431,395,1,Morning hours
11711,13,40.72938685,-73.97772429,40.73038599,-74.00214988,1199,1,Mid-day& Afternoon
11712,7,40.73314259,-73.97573881,40.71754834,-74.01322069,1630,1,Morning hours
11713,15,40.75320159,-73.9779874,40.74854862,-73.98808416,508,1,Mid-day& Afternoon
11714,15,40.75934501,-73.96759673,40.71911552,-74.00666661,2429,2,Mid-day& Afternoon
11715,18,40.71307916,-73.99851193,40.70823502,-74.00530063,330,2,Evening and night
11716,7,40.736502,-73.97809472,40.74780373,-73.9734419,381,1,Morning hours
11717,20,40.746745,-74.007756,40.74206539,-74.00443172,123,1,Evening and night
11718,19,40.70717936,-74.00887308,40.71473993,-74.00910627,544,2,Evening and night
11719,20,40.71473993,-74.00910627,40.71473993,-74.00910627,77,2,Evening and night
11720,11,40.74173969,-73.99415556,40.7405826,-74.00550867,920,1,Mid-day& Afternoon
11721,18,40.748238,-73.978311,40.75172632,-73.98753523,259,1,Evening and night
11722,15,40.71406667,-73.99293911,40.72110063,-73.9919254,410,1,Mid-day& Afternoon
11723,19,40.73416059,-73.98024289,40.73935542,-73.99931783,637,1,Evening and night
11724,22,40.73047309,-73.98672378,40.74444921,-73.98303529,519,1,Evening and night
11725,22,40.74317449,-74.00366443,40.74691959,-74.00451887,152,1,Evening and night
11726,19,40.7403432,-73.98955109,40.72490985,-74.00154702,1093,2,Evening and night
11727,8,40.74444921,-73.98303529,40.69028437,-73.98707105,1832,1,Mid-day& Afternoon
11728,19,40.7652654,-73.98192338,40.75828065,-73.97069431,474,1,Evening and night
11729,12,40.76020258,-73.96478473,40.71743998,-74.00583475,2047,1,Mid-day& Afternoon
11730,11,40.75066386,-74.00176802,40.75188406,-73.97770164,747,1,Mid-day& Afternoon
11731,16,40.73704984,-73.99009296,40.75466591,-73.99138152,851,1,Evening and night
11732,17,40.72243797,-74.00566443,40.72019576,-73.98997825,1264,1,Evening and night
11733,23,40.76228826,-73.98336183,40.7457121,-73.98194829,913,1,Evening and night
11734,16,40.74173969,-73.99415556,40.73492695,-73.99200509,304,1,Evening and night
11735,8,40.76087502,-74.00277668,40.71910537,-73.99973337,1098,1,Mid-day& Afternoon
11736,17,40.7546011026,-73.971878855,40.75149263,-73.97798848,2697,1,Evening and night
11737,8,40.70530954,-74.00612572,40.73624527,-73.98473765,1233,1,Mid-day& Afternoon
11738,15,40.73401143,-74.00293877,40.73047309,-73.98672378,639,1,Mid-day& Afternoon
11739,15,40.73624527,-73.98473765,40.72243797,-74.00566443,778,1,Mid-day& Afternoon
11740,9,40.71926081,-73.98178024,40.70823502,-74.00530063,759,1,Mid-day& Afternoon
11741,6,40.739323,-74.008119,40.71754834,-74.01322069,636,1,Morning hours
11742,14,40.69246277,-73.98963911,40.71173107,-73.99193043,1078,1,Mid-day& Afternoon
11743,13,40.72740794,-73.98142006,40.7390169121,-74.0026376103,607,1,Mid-day& Afternoon
11744,17,40.7568001,-73.98291153,40.751551,-73.993934,368,1,Evening and night
11745,9,40.73649403,-73.99704374,40.74444921,-73.98303529,513,1,Mid-day& Afternoon
11746,17,40.73704984,-73.99009296,40.749156,-73.9916,646,1,Evening and night
11747,23,40.76030096,-73.99884222,40.74334935,-74.00681753,511,1,Evening and night
11748,20,40.736502,-73.97809472,40.75022392,-73.97121414,621,1,Evening and night
11749,17,40.71286844,-73.95698119,40.71534825,-73.96024116,137,1,Evening and night
11750,21,40.73291553,-74.00711384,40.71748752,-74.0104554,516,1,Evening and night
11751,14,40.73704984,-73.99009296,40.74177603,-74.00149746,393,2,Mid-day& Afternoon
11752,19,40.73524276,-73.98758561,40.72019576,-73.98997825,1755,1,Evening and night
11753,13,40.70251526,-74.01427023,40.73028666,-73.9907647,761,1,Mid-day& Afternoon
11754,14,40.69986937,-73.98271933,40.68382604,-73.97632328,833,2,Mid-day& Afternoon
11755,16,40.734232,-73.986923,40.75044999,-73.99481051,811,2,Evening and night
11756,17,40.73401143,-74.00293877,40.74901271,-73.98848395,578,1,Evening and night
11757,8,40.76915505,-73.98191841,40.761628,-73.972924,360,1,Mid-day& Afternoon
11758,19,40.72299208,-73.97995466,40.72955361,-73.98057249,353,1,Evening and night
11759,9,40.74444921,-73.98303529,40.749156,-73.9916,371,1,Mid-day& Afternoon
11760,18,40.76030096,-73.99884222,40.7575699,-73.99098507,284,1,Evening and night
11761,17,40.7457121,-73.98194829,40.722055,-73.989111,1040,1,Evening and night
11762,14,40.72873888,-74.00748842,40.72043411,-74.01020609,811,2,Mid-day& Afternoon
11763,20,40.7153379,-74.01658354,40.75255434,-73.97282625,901,1,Evening and night
11764,15,40.73049393,-73.9957214,40.73492695,-73.99200509,655,1,Mid-day& Afternoon
11765,14,40.73038599,-74.00214988,40.73291553,-74.00711384,1381,1,Mid-day& Afternoon
11766,8,40.76009437,-73.99461843,40.76915505,-73.98191841,657,1,Mid-day& Afternoon
11767,22,40.70530954,-74.00612572,40.71622644,-73.98261206,927,2,Evening and night
11768,2,40.74901271,-73.98848395,40.75323098,-73.97032517,593,1,Morning hours
